Roll No	Name	Marks	
47984	6MY6E4IA8IARA4GGI7	56
88250	IHY32UVLWWEQLZ4R3R	45
90245	KCBPYCHHXQWKJO36C8	37
97218	ULB01LX4G660G2JOLX	54
97939	WB98WJ16SDGJKCUQMZ	22
70628	DCFHWRO8F2R64GJYUZ	53
52714	NJSFQ86M5KR8O99J72	59
17694	VI46XPQZTWLU3SZHI5	40
57628	V9W8T6J6PU27P3IYSV	71
75470	2MMM1N6RBWBC92X1KU	76
90272	OTH4B83OCWEWTYSFAR	51
78437	662RRJPNUYTEBXN6J6	5
25587	X5XVG3SYDQ1ECCESU6	57
59220	TH2AZLL31X5SQU63JH	39
63641	EBYLPDVA4A83FE816I	76
55235	2UOJQOQH7L68T6QMJ6	14
43424	TRKOTV40EIR40KLHLQ	64
66945	4KAXELBD1AAF412W1X	44
12581	OJPJVVVL665R1CUBSJ	24
90581	INGO7JBWOQU1HBT7NB	15
84144	8K0DZ44NW9149TLMBI	81
75378	PUEJCUKTDWDNZD6K1K	94
76603	EMRE6815HLS514JA4T	52
74506	SPR5WSJ2SJMYLNT1F9	69
46544	PNMWMN5EVZ3QHFIWXJ	52
90842	UWXM1H4DFFZO1OJ47R	77
92464	DGDG7HCHGES93176K9	33
61506	4DFTBZBWHXVP1ZL5F2	33
64399	IB7KRHHDKQ35B8L4SC	95
12408	ZA8BMZSWTNYGNJ0ISA	36
89661	4O1730E21BLTZDXRVI	36
18898	0F3GBGRXNDO6DN37KM	48
6912	DA6Z1GNIVB75DIQA39	19
33697	V5A1WYLDI7HISKREFF	25
59997	WNBZ1U7015PFTVPU6Z	11
82174	F4QRUQXF4JU02HKQUK	55
60501	2N49MGRSYST86AQN8I	90
11260	1MU4R936XUBPRWF56Z	64
99756	T01L0SL8PNKLUFJJPG	72
66365	0X3B9LJ0EYIJJGQ4IS	62
67205	UZR9DBQTFV82FMXOHY	89
52289	BRDKHNC7E0CZBUEJWP	21
33704	Y5XD445SDECZSBI1D7	82
95481	UEB7ONG1IB2IPEPFGE	90
66214	XOUGJHY59G8VBM9VMX	26
37273	5YXQO582NW2EDG0T4B	41
28468	WY3YHBATQM06SGNSZF	20
10155	F0JIB6OFE2I2QDTDRU	37
21010	13M96HWMQWMLU0FHBK	49
14337	X4JAR0DAFQQ24BF1RL	42
78736	X05ZTA6SNZ7NAUYAMK	71
44450	9ZNV8C59JI2SX8PG8G	42
88774	ENL3BBYPWGP2Y078SR	87
2086	WFXC4ZJBXHSADHR32S	29
65505	KVCY5VYZ8REN83O4GZ	37
38909	B2VZ16VOGA6X511DU8	35
86110	5VOEPHL8OBTN9BE5ML	43
86089	34EAF4WZN9X9YIVD1Y	84
59375	S7MISH4GMX73JXEKYF	74
70284	PUA2K1GRQN82BE2FM3	5
69722	0EXXZKJ9DEIVH2RPHM	66
93691	YNUV65WB9Y0Q69H0U7	62
49921	E26LB280BHZ63GSKX0	3
9362	HK06NEYCL6XWXN55DD	56
96892	IAAVXF977OCJK0RZFP	40
26818	QSBV7HAMUH0J6T34V8	92
66498	Y9U6KWU5F1Z98VVOZE	40
85189	FFNH502F4OPQWO266S	97
32743	Z5M19B9CPBNV6VTETN	24
22674	OBQFEQODJAL2EZ1DPZ	59
66751	NDNXDTO91SLUWY0Y1T	60
19212	TGTAPLHOPXLW6NHGC7	29
56929	RQ1VL49S866J2D2WSL	2
86581	JRWKGYXIQE4W3XRCOB	54
89735	L7XOUY2YZ2W63JQ8U8	9
34079	XX8K62RUP9ESSGDOT2	80
44433	0S5YD8BTGM8WTND8HA	31
51043	UYYF69X6NZRQKDK3PP	18
66185	T8KX8QGQEJZ8ZY3NSS	15
82507	VVJRG83WGBNT7RMRCT	21
14593	7OG161120QQWIRKTPH	99
90857	8TDJDLABWPPJMOI9BN	58
75000	4EIF923L1G8DS1AE0I	57
30123	4ZLQQ7WTTN48868C7O	34
44188	AX3JHII7UO7PJ7BS5V	64
2598	Y9SSO3BIID7BHHCO3Q	18
65034	M0SG2XR1EECFMIW1OZ	94
58831	3GGZMS0NMU8NLOC458	74
99281	WYWX2MD0QCRXZT06EA	61
62825	39IMNVWLMYBP518QYN	42
75220	EL8COF687FWFPXW8OZ	51
67224	J5PPY7S1R8OSLO83XD	33
7437	G54PF7RY8Q35H6IGMI	70
30356	TSU80HB9G5DOEBPR8F	98
75663	HFM3FIKPGTGO0CFOOV	83
11289	AVPSEYE5VUSSUHIN58	40
72005	QL1WJKOLHSK3XWKIEN	43
79771	MF3RRNJPPH8DRF33IV	17
33334	DQORRJYBSD2O55T4WJ	64
5431	3WNPO0ADK0TC3GFVF5	47
74825	EH558638H067AGQ6RQ	39
52869	FIDFIVTUI06GBETZNE	28
80325	YBVAY1SEGG56VIFB9H	65
88266	J3VJAIHWS5TJEFJKHN	72
51505	18ERA6SSP4MIAFZR4C	20
58121	GY4MC2OEOWRIJA1P7Q	73
74267	PHYQ6NDELI7A5KNESY	92
55929	B5RI6ZQXBFNL1AHT6P	95
31380	V4SZOKA8UK22P5VTIS	79
34642	RH3YXKR5VOBZYBJ5KS	50
37880	SPED7UTXDPHMZOBY1C	42
92961	CA5NCOVZA749RF4HKC	5
62411	JI9MCJ8D4AFPSAO5D2	10
63260	QTXUPQE432SSUKE54W	65
70431	VNSZA53XNEHT88EU8N	40
54383	2XQ5MRMHWRK3V7V9T6	43
1298	NX1D4M3ZVT33QNCY0H	73
39156	V71B1KE3WPK7RCHPI8	23
17269	YAOJNZAUJ5HH3HBFJ7	14
63040	4JK0HWX4W98LORSWLF	70
41127	EVPV5O9DOA06GLBMXU	56
55290	8UF7GXI6B95287K5C4	75
4927	32RCST7FGPTWJEX8GJ	19
40168	21UXP3ZJN6O1YLCDPD	22
7465	TDHROQJJOY58ZKRMT3	25
16802	8OJGUR927GY6U6DN2W	9
84647	YY41IU92QPUFAP4I0Y	14
17159	AEXBHZUFSUXF6YPSKP	89
89689	1FW1VEYCCH7J0RFYJ7	15
55918	G2OP2KNTRMLUCSH0GC	1
78456	43D34ZNRXST9YIEKE3	92
70197	X1T8E3QTD6AW07CD23	30
27068	02YW62UMP4G9JLL133	28
79829	4X8F3L5F1K8OAY8M0Q	55
98621	MZHJRMJEPMP8AD3F6N	29
75927	VWB252OSA221T3CMQ9	20
33078	LHOJ8F6NRVVPMCQVZX	64
3871	LPB4Q615N2VDFS34Y2	71
37253	DERY638CQ5G6XKAK6N	94
81415	JRT4D4B59TJ9A6SSTZ	38
34255	PANFGT0WS5QHBGC10N	76
57735	NVCRVPGJOYDFBSX5U9	92
78529	CSNB88N2CVU4B99CIZ	45
14383	670X671401LK96ZLQV	82
50418	DJ878IJ61ATUI1KMC7	19
78711	R1LF4J04HYP4314302	22
53284	0OKILEXIAZ9TPNPWRN	62
15886	SUAVOOHSWTMXJIV8E6	60
46409	G6E0N3GTRCN5IYXW8H	61
37710	1NWHNMX2KFZYSAMWQ7	46
98658	GFN3DBREKFXLVTDIZE	89
57009	EJDN9FF0X8TO2AGC8Q	62
93730	XOQ5TQ34Y9J0EGJOJN	28
82141	MSLKF0RY8XBSAEE6ES	30
39345	CFSSJ6Y3Z7E0133C1M	59
70042	GVMWKVJF9V3VM2TN52	19
79756	3VA6INBL829BE0K8LO	41
10949	AFC6QEDH76GO5VK6D7	91
23946	22QWN1HB1HGZOCI6VW	92
79581	92EXCC9PSFOBD25ESZ	78
68122	Y0MLDIBGS71YN1OUWV	13
71450	RL1EP7TKY7T95L4W84	76
46984	U7TEVNAGGW664NE8FZ	48
21949	98MX3NKNKK25S4WXUF	74
19902	ESKANP1GFNXSB3887W	50
87586	KC1WE7F1W9AL5XSEAT	14
85671	RZT2BC9FRPPADBJC04	88
74483	UHBZRJE5QZMF3CTDRV	52
83631	6X9H15SDQ8BS6R1MHV	9
15639	WHNSYAZFS701DFZMK4	99
98758	THNWUV2M11V4MT8G4N	40
68903	SV8H5YI6IRSHAU81YY	62
36579	WC0RHN5XSU8Q30QTTB	39
59264	6I2X61VS54VAK4Y8T7	25
90981	VX68OV9UU304MFTAAF	84
32788	N28NY17DK2E82DEXI9	52
8885	YMK2ZHWLGOKWMPXMY3	58
3771	H9ERA3LR6L6G9FXZ1T	90
30087	L2KFVKADUSLW57WXDD	32
60360	DMDXVSZ1SAVNR6UX5I	2
12031	E0PBAN1107CA1SOW3X	90
30262	9QNQ4AKIYPGY2EW5VA	19
80785	4UGWMKJQFHWZZHDVXT	25
57889	ZESK57BPPKFRS5LV46	79
96864	8VQEME826UIEH4G663	58
95920	BAKJVJA32XKIND7E17	3
48520	6Z94N17HQ3ZVL0HQPQ	79
47504	MKX4IEUXSLR4G0N6S2	5
95672	92XYMLS9Y6DE1J0SKN	14
38013	13CNGLP0MGSJOOZYJ2	47
79254	30HVVG5E13XXRVH87B	55
7705	Q7A10JARL3PVB9ZT05	48
1926	CNS9PEEODZ2EHEJD8N	41
20767	SD5EJB81082T2HDSKG	41
96678	6DL15IK7Z05O7M7OYP	44
8977	81AGZK3DR9W42EPUZZ	54
71089	A28IBIGYI0N3M2Y7RF	90
44013	JCJ0MD2283OF808692	34
23971	JFAA41AZ6H04ZJZ3QF	35
36542	WNUZ4YRB53DVJFKOEP	85
32891	9OZ6Z7VKDF5893Z0HU	4
23119	5UJ0G5YYKODUKXPJ29	18
17564	FKATSHYB5QJL44RRZW	13
83194	8R46HPIYWZPOW8AV1E	26
16910	NNLCB28O7FP2UJFL8P	7
3039	7GL6YVQ09MZ573BOE0	64
90723	5G8LSOXRKAWTPZUB01	98
59088	6BANKWI8E7EPEGERA5	90
25203	9NV64GK3DA7DS73E8R	82
17929	TNJD6UDR8B86R3GJ0B	61
32104	ANJU2FZ0O30IV2QK49	33
24957	JVCPO669AEAALUVI34	33
58614	AQLWWXX2Z8X6MLEQGF	65
69995	2YOAXBUE399J9UZIIR	59
43810	K3YGUQR3ULRPUA3PJW	16
34991	L5SDYBUG57PB9EQ6YV	8
13123	L2ZKME1XHOMLZJ40EB	2
83317	IYMMZ2NN4K9OV444T6	91
36710	EDLUDSVUGZPGSJPG9L	30
24009	JKRFARO60J6KIUOA4N	92
52843	FVBA432TVUDBDAE2DC	74
97898	3ROJXCA3SXXRW7ASOV	38
75245	ZL63K05LK8U0QDQE6J	28
49021	QSBLJOE9HTB0LRIXF3	10
77727	Q3ZT47HOYNAZSUWIKN	14
54525	HZLUKSGIZ6EZJX7JHD	33
88914	RE936BLV4F1WKYOWM0	7
46959	FYQ0X2QXWB9TUOCW8V	27
35603	HN6FAYVPC020YVG5QP	63
84116	P72UIYLHFN2D3LLV1Q	42
79729	16JEU40A9B87AH1X4S	62
67320	NH086GPBDOIM8LD8R7	39
44444	4CNXPRH26DXNAJRR21	32
47848	O3E9DOWV6B338Z26XP	44
50825	KBJ6CGYXE2VZPLTMUR	38
98401	O4507Q1PQXNXZ9JCRI	35
98226	IPCWILZCQDMU3EPBYX	77
2338	YL6L04WZWTI8YF6JAB	31
39802	LKGXIV5R6G88KYZB7T	87
99171	CAYVB731LRJ6MBM1A2	17
82318	FNDTBN80BYSNHIKXPY	60
43455	I1Y6IZO3XITRMZUKNL	58
41767	1BZNV7G7UTA5FX56N5	82
84333	YJ8D1G4M1FULZQ7MD0	80
80013	K9R4CAA7DZGBALJYR9	37
33677	7EDR28IHJPB01GWJ88	74
28117	2NM3626LHA4EW9YENY	54
70237	NM4YV1R2K9BOC42UA3	54
82186	WDP8H3UXUBXZ8WF4A0	39
23755	CYP89R4Y9TIJPJGQT1	42
70186	93PWA2ZXQ6DZPODZCH	33
86629	TEFW23K26BSV74ZS4S	35
96487	M9Z26OZFY6IGFT6IF3	98
8908	WLPQMZ02R9P2UZRLXN	19
59406	A2J9QTSZ6GA00UR3MQ	90
9351	GPEJS7B8XZ570J64BT	98
78852	44OW2D0Z9BJCAX6QNJ	85
63188	R7K7FN80I75PXT1ZO8	43
50572	OXQ55AYOHBYQU42GJA	81
36985	DA7SXNIGNN3TQ8D5MH	84
46566	LXSWEVCEK5NMLEXFEE	59
47897	L2147YHK6TU2WCXZKI	0
89970	FLBR9IF2M75BMN1BJY	61
53250	QOAFTUYB1788Q6Z5SC	1
36273	6VLXEW8R0QN1DEH1M1	15
95362	VQWFW3QD0YB63DI0KI	12
64492	9D8UG8W7225MMK72WV	2
24570	OJJSQQADIH3SKLWZBQ	81
4686	8ID50KLDG7UKCS9AJW	49
17323	FBJY06C6LQWDH6Y7W2	91
2604	RWXZ5534A6G5NJ3PZE	13
40173	J7WDAEI0IB27ULHOMB	92
29701	K2LYP3WKP2WVKB4QSV	84
97119	YMUS7HX0ILEHGHLNBF	34
4485	P2MANJS39YC9KXTCTS	46
69528	731NZNRADWNTYF8QGG	16
25155	3KBO29Z283GTCJFG7R	63
93084	7FKJ9BML3PNJ0OEK4B	48
73226	8D29HMQCXNW5WBI2SW	33
54922	LU3PZB1WDYEP4ZMY5M	65
11413	Y2X55Y7JQWDE24NFEZ	98
98770	BABBUH01WQGHL5E41X	92
41364	VV8G49CNQU0621NXM9	19
50948	GYG58NHW97FKZ33XZA	63
46219	P8C7K29TWNK2OXX474	37
56964	4WNMPATEAGPMB3XTO0	27
76921	0X3G31W9SDUWMHB4SE	39
43769	GCASJRZDG2PX6U5Q4P	85
79190	70HKFZ02BG664JAXXD	65
78660	XW4ZIP9QVDMLL5OFUD	17
21301	H3ES8Z3PJ07LHBJCTS	76
83406	L3HM8SCM1DALEB0ZJB	70
72361	XODAWJHWSL7NSOXN2G	16
3578	440NY8YH5FENSWGQL3	69
69604	91156CQIW514BWP7HD	87
79738	AXK0WO588PJXM8CSOT	88
25050	A61NDG2JCZKAU9MAPX	46
69214	GKAM25DRR4GIZOUHEQ	59
69381	18LTFIXO8KI9QJTQA3	71
54279	ME7JCWW2Z8WJJQS7CI	43
7554	NRIA1Z1HGEPB8ELW2K	82
23353	CQZX5ZP3GBMGRUCKFG	55
3352	BCACBU3VQ3K5J7XVH3	85
27791	0YLPKWGLCOF16P1WF9	16
63609	NVGE6EWV9M3V0CJ2O1	17
61864	MDAV6V7PG0XGT1FV8X	40
80544	Y9EFMHXWGSVRBSOM3H	94
90463	E9OUZAYT8EUAVIH4VC	60
27098	4YNVT6BPWVDP4NIHA0	75
8280	Q3EB7NDJEAC1TT49A9	68
11266	1LRCWTP7CC5SUP92FJ	58
10230	Z78HHKGA7D4H0019DD	32
22885	V2RW2AQ6YOK7BAIH3U	31
57834	58U7PD87VL2ADLZ31W	76
87492	MB1LYIWY1G624FO4YW	33
77702	3JNEPL8WH5GUX4FN4O	60
6359	U32P5232T0B9LVR0M9	49
48432	N4Y10I2P9599G5LJYI	46
79982	CH6LTKIXRAGIWMFWXM	84
16530	GGZW5ZO5IYELVJMRM4	26
55123	HQJUFFI033LF06DXJF	87
16014	28GB8T5SMBBXEC35IL	88
91819	4NA25WLXHKZHCVP7O9	90
53678	THVLZS3IJ9OTS3Q0H8	57
64796	EV9BAD21PRJ6YTI5K5	42
29177	YYKQ77BWFCQNPB0NDS	20
91305	ZIIKS1OII1YF848RKB	84
67010	6G3HDJVN8P1LDEZLMV	60
57688	ZYIT3OIWAIQ16J8U4Q	60
19419	CS8QPEBSQYJILCL4O2	12
6132	ASM55AYM9IK14YMHTZ	71
61895	XNIGTBTCPI8TL5XR1J	22
3662	EAS82BLRG0COEJZLTY	65
13740	MY070G4W6HQO5B8LCH	81
72766	2WYBC5SMLY5WSDSN09	46
28967	01UZD7O99ZIG16875C	97
7176	RNJJQ1DQYE4E51DKVP	40
96698	DADLKDT88FDOV15D8E	65
16986	KBWKMYJ04WUDMN9O5N	86
45696	WXNFFCKRYAJNZDPKVU	89
2994	475T7RGMBVEZOEL4T6	16
60994	CXKJ7JO673H0HICQ8E	38
96764	LIGSMDG4NDLWURJI3Q	92
58530	CNOKK8BF4MG5SHHZYB	48
67576	TTAL5L8YPAUSJE9DEK	13
53204	R202NTK2BJNT6714M0	99
12954	27FOKLROZGWPQVM6HU	99
7500	7HQ89LUEV9761X3PPR	65
34571	SQVBK6XIZSC8GIH7FN	59
66578	V3WOF0KQNNP7ZWPLR2	51
28141	JK0NXFMY0IBY72MRU0	92
35698	TQGYHJWO0UTZMPRA83	47
19324	CR4NH8Z0F790S5SAQX	51
69776	FYMPKTBRAYOV0PF04V	3
9360	PHHQOU7V2WWA9LEHKA	35
56281	BVWVGI3NHBN8A7VAKQ	41
94527	I5YXQ56ZXJU102WV66	70
75669	UVK087CJUF5Y93E3ML	26
34399	YTYKSRHGY4S1WL9G8S	33
13337	3LOHU2CDP4QMGKXH6L	60
79209	VC3RE2OMF0PTRN9XJZ	7
14649	VJND4S3U8J42WZI4QW	92
53913	IV2VF157X9GWKP3SM6	94
26586	3XC603VE91KZLNKZR7	10
86802	7LQELB6O4EL27OABRZ	94
60836	NWK1WWBKPZZRY5UUOL	49
98335	0FEP6WPETZEAUOMFNJ	94
34679	9V0FKP7LLLSZUZ44W6	19
81555	3SWRLL4JP5Q7L4CB36	28
17493	W810OVP68DVHQDQZH6	69
23090	SMAM8VDRBJ3SBJG5QA	37
19453	Y85SOIXEYNJIGBKWA2	55
6729	NMO4SQHMA0MUTMBA52	91
20536	KN1X7HUHX88VR9RSNG	36
58296	4FAC792DZNIFK74E4V	93
34764	QMAAONNTD80UX9O9BD	13
97872	698J95V2VOTQMT78MH	89
96622	YZ97N36KKDG5N9RXS4	24
726	YFGXN9Y0ZXMCEGHDQU	48
1044	JUYHGO7ROP6W6RAXC2	95
28583	6LZ7GOX5XS5QA41NLY	62
84457	ZPXEJD4NFY9HZL8PM8	67
4855	MMXCSRAWZ3IFWAATZC	48
54905	POQL9OJDQM2A2ZO9I1	5
60050	IRD950KG03UAD1JN6H	92
61004	UV0BBT4AFBQTAOGQ4I	40
90499	16GII4H2GLL4DJ1FWT	41
5904	9LS9YH2PS7KO6M7U9Y	89
4562	LP3M53UWP9JKUMRQ5D	88
74030	EBV8QAMLQFTC4CC2XH	99
53736	VZ4OUIQ36O23V5RTUI	86
56351	S3ACW6FQV2STPY3DOL	17
71535	2I67ZZ3R89MJRVZC2Q	36
83448	PI9ZHGJE6DD7SAQYOO	23
60981	YQI35BEWYIQM09JZF0	49
57056	UV1FP8TSMF44MAPR49	82
18959	2VDV4F4XGAHKU3TXG9	72
95202	4QN4S7MEVA7N1RI294	5
12793	D7T46PV07SY23140CS	66
29853	M5RVTSJIFJVHZPOQK2	37
60539	8IW5UV52EIL3SNXI58	58
97753	JUIYDVWQQS4H1R7KE6	39
67720	QSOS7ST3TULNBP36BF	0
84149	5URQSURBRI1HAME0K2	69
68832	DAAAZ577HAZIQD1GPP	20
17116	F4M18OK276WCKMJIJH	84
88341	WPQ28PQEIWLGK3FW8K	26
17813	LZHRFFK4C4QHOYOHXL	18
7211	CUUB4KCEEA6YNTKBS7	99
54233	D927P4CWDJPHJGLBJ0	12
25561	HR5SGGP1CSQ4MOMVMP	61
17568	5YCY407JDD3NZSWQ8G	6
34764	HAWHJ07RRTSRCJO310	7
77652	9BKL7A4CVGE93ZC29A	30
26954	WUCC6DYL4L61ACAJ6C	28
96967	WJVJQHZQ6OW0SUX6WV	55
65811	QI1LAGER0G2953WBHK	83
75393	JDQJO0XRXZH6D3179T	91
68420	XCJK6TRZVVKIZBUBLP	97
79665	AE5IM4P3ZK8NBMCYDW	61
87510	SNREVZWGESYM5R72JS	83
7524	2UKY7JRYSF53C85DDZ	50
55939	2ZT6O6VAHEQMAG0DMF	47
58100	4QY5FVXWDB9KOPQJ7T	2
46824	9ROTWG3MQA45IFRV15	46
28248	WS5YVH6ZWXS6NUHTA1	68
42374	YU1VH1AN0PG6UPPP14	36
70841	E36SLA3JUCPDKU66U9	63
76227	LTS5TA4AKWGB64SDE1	63
22980	T5E508TPOXKJACKHR2	47
51630	FGY4V4VCGH9PDXJ7Q4	61
3387	1IK2K59F3M96WQO5G3	31
50815	VPLS87L5G35AIVYV17	22
58535	NODE539YXB77EPHCL0	68
29340	K5TCFCMH3FH7JT4CZ5	43
71944	06CJMBA757ME96OAGG	60
43768	AQAWVDW8BJLAWCZQRJ	70
37004	I2K6X562TOQVYBURPA	98
2165	2F4VYRNU38JVB9VAQX	26
81822	XVOGEG2L3NA5H9NDF4	47
9835	T1PJ89MMAIFLORS3IM	2
43222	O6NPJ0UKHH13GP0SPN	83
7265	JAY4O1H022DR3MU2JD	18
13231	54TZCC6CYLU0KK26KP	41
43960	PBFURCV1ZT8I1NIRPX	77
29941	9A3IEIDN1WOPJE3UDX	19
19368	MDAXG611T3X8A9H1DC	35
66653	NYCBG2ZGHMXFHTI1X6	90
39201	2FMQ5O5XHSWT6SMGB4	56
70415	GB52VPHIOSBGPEAZE8	74
47571	H789PIQ12M8BWO0XR8	90
54942	Q8F1GEYLA065HLGLQW	82
99145	HR40UAZHLJXN1RV9KK	92
42328	FM7Y5Q7JUEU2WLKL2R	60
93744	QH4ALUEHL2RC2580YP	31
89944	TV1IWTTVWR7VLYJ7PB	57
62678	KLXY2TZ2XV9FLMBYDK	46
57465	HOTRBDEQIQC02QKO0B	64
68654	WMCLQL0285X7FQK1J8	30
95461	0NQF6WWRD9NOY29K2M	88
27280	K2OCM24QZYNTJTWY9G	13
81484	SNMZP5Q55BEV8G2C2X	95
50684	V6HUEZC7SFRT4WFLRO	89
29072	JCMA412FL8YO4459NJ	66
88415	HNUQYQ2VQUR7KNBD7V	55
92797	CZY7V0GK6SJAB6X1UR	72
35182	GMC8OTSS302JACFHA7	1
68150	BB2RTDY2HN2UU1W9NW	64
6127	PX13KW3GNMQ5KW4G55	30
33898	6UGCJAGZPG1P3SRLF5	83
18552	QHL8QORWTH5MQUJVBF	94
85734	PLDGMC74H27I2EUO27	22
73199	BSEVMZVTI26K29TCOE	79
35844	IC07ZV82NT2PMKQKIE	92
82064	YU3ICVZYQNEXICQ9F4	62
92193	1X8YINVHQOINK3Y45M	76
92845	8GDCO9HE4Z1AW74NFH	50
55148	YWAWWC16G9Y432T5WD	99
82767	D519FYGEVPQL2QX8ZB	50
65177	LJPEHHWWLA8UPN32VY	81
47035	OD07RMU6VGRU5VEMTR	30
4310	BU7PVFAYTW58AJ26F2	83
60048	7WU03W2DPJ1E1CZEGF	10
91061	0C76EXPS8U2ET4MVF0	92
10189	GQSO0GGCNNUZOPEDHO	75
76232	CDS796CLH1DKI6YK3A	12
14896	W474KROSNHX347KQEN	27
10379	I01OPF39GK029XA4QR	75
90008	6MZ8LGZH6016TRVC2F	31
41339	W524PWW8DTV3IBQP1Y	75
90956	SW81C3FBBYXP78UZG5	80
89541	0MDQA8JUX0JCTL0C6V	90
55700	19O4X1EGXMB2H3S16G	80
63801	DHLRBA4JAU9GOR5V27	10
12773	R5T0D93TUWNSLL5PIZ	59
99196	ZM4ID8SAK2AORH2DDJ	74
9851	JIBLIEDGKHF2ZSML2C	74
64445	7W4V0JQRSI44486B6Y	42
4030	WJ6A62VX23IVHF0SVJ	91
42847	BJK75AC8CQC4KPCPAP	68
72455	J2BQTM9AT4CJQAIAAT	67
84149	ES72ZZMYVGGQ5HMCX3	51
95100	72P1DCCCYVXSIZ8HS2	74
35629	LICCGTPIDSNUCLIYJ5	21
39543	0XO847825E20BCCCD7	25
14243	BUPRUYJGT2P0GD34SA	4
30405	00ZHJ2YA45DPXIWJWE	86
65078	6M7E20OQYRDB4SB5ZC	85
99690	8LKJ78XQGPSJS2AUHF	52
59095	CGBL07UYEHG495B1UA	21
77409	5BI4HLCWQ3KVERJ1RC	36
93853	YKMQPJWGAPZFLQNDJ9	37
76001	DEK4T4NFBB18CVEWBL	73
34102	PQGN357QPPDH10XA8O	18
92892	T2XFBVGPGR4BPMI20V	70
43544	DF2ZRBVTZQG7LJKX0P	39
43457	3XC90GLTQQ6MDV5GPP	79
92854	P5CSHHGQHQ6TAWCIZV	35
193	QDLHJDA2NJ1PDXRRVO	22
91758	7C7FA84NVT9XB75LCG	3
68174	K0UWK3KRGUFNHAB021	71
69503	VTE12JXD2Y09GTOKUH	56
86015	6VE9QE3KE76PNDCVZW	14
18487	EBI0HXECWCJXKUE5MI	41
96625	T140ZLP2SLQS636P44	29
83498	FOPHZN5IQL6PS55TY2	28
45224	5T1G1GNPLWHGRSAHTS	78
63648	E4LLVLT7IE9FUH5A8I	87
74035	T0OABV5NFGV32APWID	27
41797	WA65POK4OUIYRREW48	47
41677	KNRHM4EFFMQWXQTTT9	93
580	AYC5CDKJQX843OUBPV	25
8447	FG3RHPQUN0X1GZ3BID	30
56301	NP3GE7I7VEVX8XC7A5	33
16194	24CJYF0C1N5AA26QAY	29
46899	Z8UBB7Y4OYZW68PLXW	9
81891	967A8LOEMU352KOSN7	77
32659	UT1R5EZBC0YZ1W74FB	98
92032	CQZ2DXPYWMZUC5OEX3	13
60110	8BMJYQ9ZVXLTA75QM9	62
7535	GM0SCGC7FY07XGV6GE	87
54231	D9Y52BIQJMY6AGHKHR	42
47069	2H0RBCLTH4SRAMGGID	71
61352	YW7O32D2DAL49VASJC	26
6387	279UIWL3S1AYMPCFUH	83
53711	XMYJFOENP793U9385E	72
71829	4CMC8V98TGXSK7CKEV	45
2086	Z9BQZGUSWZX4TITV82	2
34757	NOJCEZQLW7PLUI5NCF	1
3104	CIZZ7Q9DVJRGT30QND	9
3268	ARA3NGWEZH6125QG7N	93
88991	0R8SHJSDCI756TKA7Z	51
49272	2VIRA1ABS59MDR7F5O	99
14051	0PHX4BF1UZH8TNIMJC	88
72105	36JMPHYQ55PIDB3DG3	19
1085	SNESAJHE4SSW44BLN6	56
82662	3ZY729QDI12WCGLAZC	87
24705	5DZJNFIC38NZJ7LG2Y	56
51973	724SS2LBCHCXMTAH2E	35
21690	DB2OSW8UJ0V6JW77KY	36
75239	ATPY21P7EVHYHSRUNI	17
87511	SYUS3ARJBFV21X1JD6	2
43769	SRB7TSX7SKVSQLLA40	70
4739	KMV00CDHS8TY9EUPIX	70
39767	GX9Z6BX7GX9WLWZNO6	79
89907	OMRMOH6QBSGVV6CPKS	91
37419	SJT2HWKV17A3W920RR	96
13816	2XQ845WDLYXRXG370T	85
18387	DNA0WH0O2URWVBIOQ9	91
65012	CU6O2OUX9UWWQMUPIH	23
82785	2CTGJXQE6RV7NYNLUC	8
19625	280COC0DPPOTJ36CWY	11
12732	8SC2R2G5TBYIWD1352	76
30701	TD7M40L5MC9D42LKGB	6
30243	7ZXSAVXYZ5FNEAM2KA	72
45530	OEWPOVXPZGJ4AYQ6NW	8
95090	FJA3DBCZRUHO7SFAEB	94
50146	M6R5JN4KSLB8F6MJGA	77
79453	7VUQWK6V8W9IVHNVLF	92
13919	BTZIASZGKUQKREOX9C	62
62809	1TWHIAA7KER2M6TI0S	16
24872	OYZQUGOK1BOVYM6HND	90
46810	0Y4B98LCVUTTQ88IMO	48
42688	2R0MXMKUUFYE009WQP	67
62391	E0QCBCTZI453EYSPWU	90
96233	TR2ZI9IJQ8OX4D1NZ8	54
48714	C1F6GZZ9BPTH0AZLMO	60
76054	0G2THJR7ZVVMVT6Q09	64
7891	KNGM7UVME1DETFNUZ7	71
30398	AB3GU9LC93NJW9C4RL	43
80220	5PQT6Q5XN0WKVG5NRG	93
37483	EVBP87OAUYHU40ZEK3	82
39543	1P26MR6AA2FG16VP1I	69
50226	O7IM0CII8Y7KYGMMZ1	1
65796	7NP90RCD2WC8IQXWS5	87
36382	3Q585MIU3CZ8N2406G	12
19311	7JOL8EZPNI4RU9W68O	9
76069	TMJ5SQL8SMC8Q6Q276	46
48054	ALXJ3BT1GW159ZHQSS	30
33660	Q48ZINLFLGH4CMCLSI	82
26471	77LPEST6O7J68P7MEC	30
7046	RY1OMTFVMTCMM9XUMV	71
69736	FH2XSGBLQ4G1L7D2WZ	35
71271	1E8KX7IBCDBGT7BXHH	98
